>NC_017549.1
1726314	1727705	+	3	1.241113	I:1726786,	D:1727163,
1727750	1728318	+	2	1.216567	I:1728084,1728106,	D:
1728359	1733458	+	2	1.228050	I:	D:1731607,1731950,1732690,
1733571	1733716	+	3	1.325268	I:	D:1733707,
1734380	1734781	+	2	1.315177	I:	D:
1734838	1738058	+	1	1.246736	I:	D:1738053,
1739251	1739681	+	1	1.369492	I:	D:1739633,
1739968	1740375	+	1	1.377300	I:	D:
1740980	1741858	-	2	1.189456	I:	D:
1741900	1742629	+	1	1.170431	I:1741932,	D:
1742738	1743679	+	2	1.181836	I:	D:
1743813	1744646	-	3	1.185308	I:	D:
1744771	1745790	+	1	1.156749	I:	D:
1745892	1746533	+	3	1.198804	I:	D:
1746639	1747352	+	3	1.178062	I:	D:
1747422	1748336	-	3	1.198116	I:	D:
1748463	1750577	-	3	1.163136	I:	D:
1750640	1751824	-	2	1.161405	I:	D:
1751992	1752616	+	1	1.216683	I:1752127,	D:
1752804	1753304	+	3	1.211528	I:	D:
1753457	1754047	+	2	1.156304	I:	D:
1754088	1755200	+	3	1.161636	I:	D:
1755391	1756350	+	1	1.158601	I:	D:
1756354	1757574	-	1	1.189163	I:	D:
1757662	1758285	-	1	1.219872	I:	D:
1758303	1760495	-	3	1.227692	I:	D:
1760837	1763224	-	2	1.250478	I:1762868,	D:1763195,
1763227	1763967	-	1	1.148436	I:	D:
1764052	1766037	-	1	1.195208	I:	D:
1766192	1766791	+	2	1.184062	I:	D:
1766925	1767875	+	3	1.167437	I:	D:
1768129	1768548	+	1	1.142666	I:	D:
1768559	1769521	-	2	1.178759	I:	D:
1769698	1770867	-	1	1.186861	I:	D:
1771147	1773157	-	1	1.150383	I:1771770,	D:
1773286	1774305	-	1	1.166405	I:	D:
1774518	1775021	+	3	1.167031	I:	D:
1775035	1775340	+	1	1.249529	I:	D:
1775505	1776443	+	3	1.204411	I:	D:
1776447	1778868	+	3	1.167296	I:1777066,	D:
1779163	1781619	+	1	1.170839	I:	D:
1781724	1782476	+	3	1.184525	I:	D:
1782527	1783486	-	2	1.183242	I:	D:
1783512	1783685	-	3	1.162336	I:	D:
1783769	1784557	-	2	1.188135	I:	D:
1784820	1786116	+	3	1.201317	I:1785950,1786011,	D:1784879,
1786250	1787668	+	2	1.180317	I:	D:
1787821	1788204	+	1	1.194501	I:	D:
1788326	1788739	+	2	1.157397	I:	D:
1788762	1789694	-	3	1.200961	I:	D:
1790008	1791560	-	1	1.187964	I:	D:1791208,
1791665	1792453	-	2	1.197650	I:	D:
1792738	1794297	+	1	1.176933	I:	D:
1794515	1794781	-	2	1.322318	I:	D:
1795050	1797245	-	3	1.182512	I:	D:
1797465	1798409	+	3	1.173147	I:	D:
1798543	1799439	-	1	1.177007	I:	D:
1799556	1800383	+	3	1.150965	I:	D:
1800429	1801589	+	3	1.155181	I:	D:
1801604	1801984	+	2	1.170074	I:	D:
1802023	1803375	+	1	1.153240	I:	D:
1803431	1805471	+	2	1.177808	I:1804629,	D:
1805585	1806580	+	2	1.190437	I:	D:
1806629	1808547	+	2	1.161237	I:	D:1807260,
1808730	1810803	+	3	1.190687	I:1810683,	D:
1811226	1812005	+	3	1.179291	I:	D:
1812124	1812813	+	1	1.139712	I:	D:
1812830	1814654	+	2	1.159584	I:1813525,	D:
1814673	1815437	+	3	1.169688	I:	D:
1815470	1816459	+	2	1.196795	I:	D:
1816480	1816740	-	1	1.213451	I:	D:
1816970	1818190	+	2	1.153304	I:	D:
1818269	1818373	+	2	1.267711	I:	D:
1818389	1819405	+	2	1.191658	I:	D:
1819417	1820439	+	1	1.154047	I:	D:
1820482	1823595	+	1	1.189303	I:1823277,	D:1821945,
1823609	1824607	+	2	1.141963	I:	D:
1824752	1825756	+	2	1.163996	I:	D:
1825878	1828502	+	3	1.184619	I:	D:
1828507	1828594	+	1	1.220484	I:1828562,	D:
1828650	1829888	+	3	1.187699	I:	D:
1830073	1830258	+	1	1.326821	I:	D:
1830890	1831603	-	2	1.212963	I:	D:
1831774	1832304	+	1	1.210693	I:	D:
1832469	1833706	+	3	1.228441	I:1832840,1833108,	D:
1833759	1834131	+	3	1.284753	I:1834098,	D:
1834290	1834805	-	3	1.332577	I:	D:
1835132	1836580	+	2	1.173550	I:	D:
1836630	1837476	-	3	1.217991	I:1837025,	D:
1837538	1838860	-	2	1.197691	I:	D:
1839111	1841015	+	3	1.184919	I:	D:
1841071	1841619	-	1	1.223270	I:	D:
1841780	1843063	-	2	1.192786	I:	D:
1843065	1845722	-	3	1.178179	I:	D:
1845959	1846318	+	2	1.218466	I:	D:
1846333	1846647	-	1	1.216104	I:	D:
1847049	1848098	+	3	1.195867	I:	D:
1848105	1850033	-	3	1.214731	I:	D:
1850146	1850553	-	1	1.180403	I:	D:
1850621	1851046	-	2	1.210758	I:	D:
1851082	1852071	-	1	1.162854	I:	D:
1852074	1854851	-	3	1.179540	I:	D:
1855037	1857093	+	2	1.221474	I:	D:1855742,
1857329	1859557	+	2	1.223049	I:	D:
1859807	1860706	+	2	1.196309	I:	D:
1860709	1862067	+	1	1.256355	I:	D:
1862152	1864395	+	1	1.204204	I:	D:
1864500	1865330	+	3	1.218207	I:	D:
1865374	1866312	-	1	1.235701	I:	D:
1866545	1867084	+	2	1.214260	I:	D:
1867272	1868600	+	3	1.283687	I:	D:
1868641	1868832	-	1	1.331800	I:	D:
1868982	1869252	-	3	1.271666	I:1868989,	D:
1869258	1869512	-	3	1.329759	I:	D:
1869524	1869757	-	2	1.280146	I:	D:
1869873	1870368	+	3	1.262003	I:1870297,	D:
1870487	1871191	-	2	1.201673	I:	D:
1871196	1872925	-	3	1.206853	I:	D:1871868,
1873139	1874176	+	2	1.228121	I:	D:
1874378	1875082	+	2	1.263493	I:	D:
1875282	1875701	-	3	1.209645	I:	D:
1875703	1876649	-	1	1.233203	I:	D:1876301,
1876774	1878009	+	1	1.267197	I:	D:
1878168	1878353	+	3	1.297472	I:	D:
1878364	1878747	-	1	1.289694	I:	D:
1879092	1879831	+	3	1.286731	I:	D:1879549,
1879848	1880804	-	3	1.230906	I:	D:
1880813	1882528	-	2	1.200065	I:	D:
1882636	1883043	+	1	1.261276	I:	D:
1883107	1883759	-	1	1.248495	I:	D:1883754,
1883827	1884523	-	1	1.383824	I:1883872,	D:
1884558	1885862	-	3	1.280656	I:	D:
1885936	1887200	-	1	1.255530	I:1885956,	D:1886613,1886849,
1887218	1888912	-	2	1.251344	I:	D:
1888964	1890061	-	2	1.272357	I:1889745,	D:1889426,
1890133	1890517	+	1	1.279274	I:1890481,	D:
1892336	1893032	+	2	1.380818	I:1892987,	D:
1893114	1893396	-	3	1.349889	I:1893124,	D:
1893548	1894998	-	2	1.346960	I:1893784,	D:1893906,1893992,
1897385	1897462	+	2	1.318494	I:	D:
1897940	1898507	+	2	1.328903	I:1898497,	D:
1898548	1898915	-	1	1.380022	I:1898622,1898762,	D:
1898934	1899434	+	3	1.315748	I:	D:
1899610	1900278	-	1	1.418385	I:	D:
1900498	1901653	-	1	1.400192	I:1900505,	D:
1902529	1903572	+	1	1.391403	I:	D:
1903623	1904782	-	3	1.246039	I:	D:1904493,
1904867	1906297	-	2	1.321385	I:1904879,	D:1905570,
1907025	1907453	+	3	1.216348	I:	D:
1907454	1907663	+	3	1.272478	I:	D:
1907712	1908326	-	3	1.230820	I:	D:
1908540	1909010	-	3	1.209863	I:	D:
1909450	1911225	+	1	1.190038	I:	D:
1911292	1912038	+	1	1.228207	I:	D:
1912123	1912651	+	1	1.256095	I:1912617,	D:
1912664	1913269	+	2	1.279836	I:	D:
1913280	1914338	+	3	1.237288	I:	D:
1914391	1915534	+	1	1.248467	I:1914819,	D:
1915596	1918338	+	3	1.251485	I:	D:1915993,1917041,
1918388	1918897	+	2	1.245527	I:	D:
1918907	1919731	+	2	1.267540	I:	D:
1919951	1920598	+	2	1.279654	I:	D:
1920614	1921288	+	2	1.253937	I:	D:
1922134	1923450	-	1	1.328285	I:1922158,	D:1923077,
1923963	1924899	-	3	1.328519	I:1923969,	D:
1928115	1930397	-	3	1.348551	I:1928646,	D:1928766,
1930586	1931389	-	2	1.357374	I:	D:
1931787	1938470	-	3	1.352345	I:	D:
1938663	1938785	+	3	1.334259	I:	D:
1938927	1939190	+	3	1.334691	I:	D:
1939223	1939735	+	2	1.345901	I:	D:
1939768	1940038	+	1	1.394561	I:1940008,	D:
1942135	1942561	-	1	1.392115	I:1942232,	D:
1942565	1942837	-	2	1.265416	I:	D:
1943502	1945118	-	3	1.286249	I:1943538,	D:1944835,
1945169	1946545	-	2	1.254085	I:	D:
1946569	1947938	-	1	1.317555	I:	D:1947522,
1949847	1952810	-	3	1.210882	I:	D:
1953403	1953595	-	1	1.383843	I:1953414,	D:
1955563	1955817	-	1	1.248165	I:	D:
1955852	1956121	-	2	1.238769	I:	D:
1956736	1964448	-	1	1.279088	I:1957354,1957414,1957671,1957716,1961071,1962551,1963391,1963415,1964051,1964084,	D:1960619,
1964459	1964815	-	2	1.316919	I:	D:
1964833	1965362	-	1	1.283743	I:	D:1965083,
1965501	1965800	-	3	1.306542	I:	D:
1967597	1969049	-	2	1.307542	I:1967605,	D:
1969060	1972037	-	1	1.251371	I:	D:1969811,
1972041	1972310	-	3	1.308965	I:	D:
1972319	1974137	-	2	1.307352	I:1972686,1973383,1973404,	D:1972600,1972822,
1974148	1974804	-	1	1.291425	I:	D:
1974998	1975327	-	2	1.353218	I:1975038,	D:1975318,
1975370	1975904	-	2	1.312736	I:1975457,	D:
1975911	1976009	-	3	1.227554	I:	D:
1976428	1977800	+	1	1.244217	I:	D:1977796,
1979480	1979612	-	2	1.406878	I:1979580,	D:
1987557	1988109	-	3	1.300660	I:1987964,	D:
1988168	1988844	-	2	1.320987	I:	D:1988295,
1989260	1992359	-	2	1.256001	I:1991299,	D:
1992372	1992608	-	3	1.307969	I:	D:
1992984	1994022	+	3	1.229097	I:1994013,	D:
1994951	1997200	-	2	1.268859	I:	D:
1997305	1998750	-	1	1.291089	I:	D:
1998780	1999221	-	3	1.338369	I:1999064,	D:
1999262	1999690	+	2	1.326099	I:	D:
2000193	2001853	+	3	1.367367	I:	D:2001836,
2002783	2003097	+	1	1.338023	I:	D:
2003218	2003778	-	1	1.229638	I:	D:
2003923	2004137	+	1	1.316722	I:2003988,2004090,	D:
2004156	2004860	-	3	1.324424	I:	D:
2006227	2006832	+	1	1.295844	I:	D:
2007801	2010218	+	3	1.297574	I:	D:
2010298	2010798	-	1	1.343368	I:	D:
2011378	2014815	+	1	1.222680	I:2013760,	D:2012919,
2014858	2016770	+	1	1.217358	I:2015857,2015882,	D:
2016887	2018911	+	2	1.206447	I:2018443,	D:2018908,
2019012	2019869	-	3	1.211331	I:	D:
2019889	2019972	+	1	1.170784	I:	D:
2020531	2020754	+	1	1.365294	I:2020639,2020727,	D:
2020760	2021818	+	2	1.205276	I:	D:
2021927	2023360	-	2	1.189036	I:	D:
2023523	2023774	+	2	1.242900	I:	D:
2023808	2024881	+	2	1.156972	I:	D:
2024942	2025415	-	2	1.216256	I:	D:
2025427	2025984	-	1	1.190959	I:	D:
2026168	2028951	+	1	1.213130	I:2028198,	D:2027037,
2028980	2029690	+	2	1.203326	I:	D:
2030037	2030195	+	3	1.332563	I:	D:
2030317	2031216	+	1	1.315091	I:	D:
2031256	2032056	-	1	1.220407	I:	D:
2032289	2033748	+	2	1.211205	I:	D:2032590,
2033918	2036855	+	2	1.191686	I:2035989,	D:
2036991	2038292	+	3	1.166693	I:	D:
2038316	2038510	+	2	1.228274	I:	D:
2038541	2041836	+	2	1.193436	I:2038714,2038786,2040673,	D:2039926,
2041877	2042794	+	2	1.201052	I:	D:
2042810	2043796	+	2	1.185947	I:	D:
2043896	2045124	+	2	1.193171	I:	D:2044088,
2045251	2045498	+	1	1.217135	I:2045316,2045394,	D:
2045501	2045977	-	2	1.187445	I:	D:
2046152	2048987	+	2	1.225550	I:2047642,	D:
2049060	2049428	+	3	1.170592	I:	D:
2049563	2050318	+	2	1.272676	I:	D:
2050974	2052449	+	3	1.209401	I:	D:
2052604	2055147	-	1	1.207552	I:	D:
2055270	2055911	-	3	1.214797	I:	D:
2056078	2056696	-	1	1.305156	I:2056295,	D:
2057095	2057655	+	1	1.195547	I:	D:
2057773	2058393	-	1	1.157606	I:	D:
2058476	2059266	-	2	1.240804	I:	D:2058818,
2059269	2059766	-	3	1.176020	I:	D:
2059897	2060529	+	1	1.229520	I:	D:
2060645	2060944	+	2	1.207103	I:	D:
2060949	2061746	+	3	1.194111	I:	D:
2061785	2062249	-	2	1.195855	I:	D:
2062328	2064523	+	2	1.171294	I:	D:
2064626	2066875	+	2	1.214562	I:	D:
2066985	2068130	+	3	1.199538	I:	D:
2068372	2069217	+	1	1.204137	I:	D:
2069316	2069963	+	3	1.181766	I:	D:
2069971	2071083	+	1	1.177129	I:	D:
2071243	2072601	+	1	1.167239	I:	D:
2072643	2073788	+	3	1.152567	I:	D:
2073832	2074009	-	1	1.262600	I:2073838,	D:
2074197	2074661	+	3	1.181882	I:	D:
2074863	2074986	+	3	1.201715	I:2074875,	D:
2074990	2079625	+	1	1.150658	I:	D:2077789,2078119,
2079691	2081763	+	1	1.175207	I:2080742,2080818,	D:2080129,2080397,
2081774	2083651	+	2	1.205903	I:2082860,	D:2083327,
2083680	2084345	-	3	1.190555	I:	D:
2084440	2084838	+	1	1.201149	I:	D:
2084849	2085448	-	2	1.169364	I:	D:
2085554	2086468	+	2	1.179306	I:	D:
2086567	2088477	+	1	1.187700	I:	D:
2088514	2090808	+	1	1.172728	I:	D:
2090885	2091586	-	2	1.162322	I:	D:
2091589	2092335	-	1	1.163137	I:	D:
2092353	2094526	-	3	1.155506	I:	D:2093610,
2094787	2095908	-	1	1.178361	I:	D:
2096207	2096524	+	2	1.197204	I:	D:
2096591	2096953	+	2	1.185761	I:	D:
2097206	2097613	+	2	1.202650	I:	D:
2097619	2098059	+	1	1.191558	I:	D:
2098072	2098785	+	1	1.172710	I:	D:
2098813	2100201	+	1	1.181503	I:	D:
2100418	2101167	+	1	1.179984	I:	D:
2101214	2101999	+	2	1.168932	I:	D:
2102045	2102740	+	2	1.160440	I:	D:
2102752	2105074	+	1	1.157221	I:2103859,	D:
2105093	2107141	+	2	1.182454	I:	D:
2107180	2108481	+	1	1.184583	I:	D:
2108770	2109906	+	1	1.212047	I:	D:
2109961	2110185	+	1	1.228731	I:	D:
2110188	2111228	+	3	1.183479	I:	D:
2111254	2112021	+	1	1.290903	I:	D:
2112032	2112664	+	2	1.202838	I:	D:
2112682	2119213	+	1	1.242679	I:2115563,2115693,2115724,	D:2113804,2114420,
2119425	2120603	+	3	1.205819	I:	D:
2120683	2121069	+	1	1.260642	I:	D:
2121147	2122981	+	3	1.202552	I:2122550,2122569,	D:
2123049	2123420	+	3	1.201955	I:	D:
2123446	2123739	+	1	1.241560	I:	D:
2124021	2125493	+	3	1.167655	I:	D:
2125606	2126814	+	1	1.180229	I:	D:
2126819	2128234	+	2	1.168511	I:	D:
2128481	2128810	+	2	1.201639	I:	D:
2128833	2130629	+	3	1.162620	I:	D:
2130635	2133804	+	2	1.164319	I:2131649,2132456,	D:
2133818	2134261	+	2	1.181917	I:	D:
2134266	2134979	-	3	1.192871	I:	D:
2135178	2136405	-	3	1.194814	I:2136400,	D:
2136491	2137648	-	2	1.167098	I:	D:
2137684	2138517	+	1	1.211848	I:	D:
2138522	2139232	-	2	1.188898	I:	D:
2139345	2139968	+	3	1.168088	I:	D:
2140060	2141208	+	1	1.185200	I:	D:
2141212	2141433	-	1	1.280222	I:	D:
2141534	2141725	-	2	1.163915	I:	D:
2142195	2143961	+	3	1.151695	I:	D:
2143964	2146727	-	2	1.205200	I:2144411,	D:
2146880	2146951	+	2	1.248453	I:	D:
2146982	2147821	+	2	1.173328	I:	D:
2147831	2148205	-	2	1.198399	I:	D:
2148260	2148866	-	2	1.189900	I:2148336,	D:
2149141	2151489	-	1	1.201699	I:2149647,	D:2150949,
2151708	2152503	+	3	1.231155	I:2152244,	D:
2152545	2152865	-	3	1.218400	I:	D:
2153096	2154592	+	2	1.194113	I:	D:
2154606	2155358	+	3	1.209072	I:	D:
2155365	2155952	-	3	1.212720	I:	D:
2156047	2157036	-	1	1.172021	I:	D:
2157171	2158082	+	3	1.186037	I:	D:
2158117	2158524	+	1	1.188709	I:	D:
2158544	2160754	-	2	1.174203	I:2158550,2159487,2159528,	D:
2161019	2161756	+	2	1.230999	I:	D:
2161766	2162596	-	2	1.244555	I:2162220,	D:2162071,
2162852	2163727	-	2	1.195320	I:	D:
2163899	2164630	+	2	1.195608	I:	D:
2164637	2165623	-	2	1.167493	I:	D:
2165643	2166644	+	3	1.207790	I:	D:
2166759	2167583	+	3	1.156483	I:	D:
2167681	2168623	-	1	1.193827	I:2168524,	D:
2168654	2169692	-	2	1.193639	I:2169655,	D:
2169722	2170438	-	2	1.161481	I:	D:
2170520	2171173	-	2	1.144152	I:	D:
2171241	2172575	-	3	1.148646	I:	D:
2172694	2172834	+	1	1.300286	I:	D:
2172968	2173971	+	2	1.200258	I:	D:2173039,
2173976	2176816	-	2	1.162286	I:2176757,	D:2175263,
2177009	2178925	-	2	1.162873	I:	D:
2179175	2179543	-	2	1.225686	I:	D:
2180464	2182054	+	1	1.370877	I:2181018,2181978,	D:2181049,
2183153	2184927	-	2	1.301303	I:2183709,	D:2183770,2184632,
2185479	2186012	-	3	1.284716	I:	D:
2186372	2187700	-	2	1.212274	I:	D:
2187883	2190774	-	1	1.171313	I:	D:
2190888	2190965	+	3	1.305336	I:	D:
2191417	2192218	+	1	1.152727	I:2191500,	D:
2192302	2193918	+	1	1.153281	I:	D:
2194238	2194447	+	2	1.292165	I:	D:
2194553	2194936	-	2	1.174988	I:	D:
2194954	2196908	-	1	1.168181	I:	D:2195762,
2197023	2199632	-	3	1.158425	I:	D:
2199844	2200656	+	1	1.145512	I:	D:
2200657	2201385	-	1	1.125772	I:	D:
2201613	2202401	-	3	1.160210	I:	D:
2202577	2203248	+	1	1.221518	I:	D:
2203748	2204068	+	2	1.245597	I:	D:
2204146	2206203	+	1	1.202465	I:	D:
2206247	2207221	-	2	1.197804	I:	D:
2207438	2208634	+	2	1.164530	I:	D:
2208666	2209262	-	3	1.222722	I:	D:
2209273	2209765	-	1	1.211089	I:2209636,	D:
2209776	2213074	-	3	1.185320	I:2212275,2212599,	D:
2213083	2213250	-	1	1.214087	I:	D:
2213472	2214074	+	3	1.157219	I:	D:
2214154	2216174	+	1	1.162509	I:	D:2214823,
2216276	2219638	+	2	1.159258	I:	D:
2219642	2220764	-	2	1.186474	I:2220714,	D:
2220979	2222289	+	1	1.159995	I:	D:
2222364	2223254	-	3	1.188610	I:	D:
2223349	2223444	-	1	1.223004	I:	D:
2223456	2225101	+	3	1.209111	I:	D:2224080,
2225203	2226342	+	1	1.177918	I:	D:
2226431	2227612	+	2	1.139228	I:	D:
2227614	2228111	-	3	1.210839	I:	D:
2228279	2228878	-	2	1.202262	I:	D:
2229037	2229630	-	1	1.190609	I:	D:
2229733	2230557	+	1	1.181778	I:	D:
2230604	2231275	+	2	1.159079	I:	D:
2231277	2233564	-	3	1.178469	I:	D:2232824,
2233774	2235174	+	1	1.180026	I:	D:
2235187	2235919	+	1	1.216411	I:2235904,	D:
2236059	2236640	+	3	1.210343	I:	D:
2236723	2237256	+	1	1.191134	I:	D:
2237276	2237938	+	2	1.166063	I:	D:
2237946	2238860	-	3	1.187405	I:	D:
2239161	2239778	+	3	1.179738	I:	D:
2239921	2240328	+	1	1.190482	I:	D:
2240357	2240914	+	2	1.163250	I:	D:
2240941	2244365	+	1	1.173807	I:2241885,	D:2241996,2242515,
2244532	2246031	+	1	1.173841	I:	D:
2246048	2246983	-	2	1.167016	I:	D:
2247163	2247861	-	1	1.171690	I:	D:
2247979	2253869	-	1	1.175342	I:2250761,2250810,	D:2248616,2249850,2252401,
2253879	2260548	-	3	1.206049	I:2260485,	D:2254626,2256003,2256865,2257478,2258746,2260283,
2261136	2263721	-	3	1.220900	I:2261275,2262461,2262512,2262874,	D:2262827,
2263853	2264893	+	2	1.212159	I:	D:
2264897	2268035	+	2	1.193870	I:	D:2265804,2266910,
2268052	2268657	-	1	1.185133	I:	D:
2268769	2270258	+	1	1.180211	I:	D:2269355,
2270335	2270715	-	1	1.231062	I:	D:
2270795	2271601	-	2	1.174018	I:	D:
2271744	2271932	+	3	1.175433	I:	D:
2271945	2275146	+	3	1.195912	I:	D:2272850,2274887,
2275168	2275842	-	1	1.209333	I:	D:
2275863	2276645	+	3	1.176662	I:	D:
2276648	2280745	-	2	1.167695	I:2278155,	D:2279301,
2280854	2281107	-	2	1.220093	I:	D:2280990,
2281128	2281973	-	3	1.181289	I:	D:
2282069	2282866	-	2	1.179667	I:	D:
2283031	2283591	+	1	1.185134	I:	D:
2283671	2285443	+	2	1.169387	I:	D:
2285466	2288592	-	3	1.201134	I:2288186,2288299,	D:2288229,
2289558	2290878	+	3	1.176890	I:2289575,	D:
2290965	2294041	+	3	1.141992	I:	D:2292743,
2294045	2295490	+	2	1.145721	I:	D:
2295870	2297288	+	3	1.193577	I:	D:
2297604	2297930	+	3	1.177818	I:	D:
2297943	2299568	-	3	1.153520	I:	D:
2299817	2300812	+	2	1.181806	I:	D:
2300916	2302496	-	3	1.165324	I:	D:
2302589	2303506	-	2	1.179026	I:	D:
2303564	2304691	-	2	1.180064	I:2303638,	D:2303663,
2304717	2306080	-	3	1.172678	I:	D:2305455,
2306091	2309378	-	3	1.169571	I:2308564,	D:2306762,
2309636	2310433	-	2	1.165929	I:	D:
2310475	2311917	-	1	1.131506	I:	D:
2311956	2313130	+	3	1.217065	I:2312900,	D:2312898,2313079,
2313197	2314081	-	2	1.155270	I:	D:
2314163	2314991	+	2	1.139613	I:2314983,	D:
2315062	2319386	-	1	1.168791	I:2318671,2318725,	D:2316317,2316572,2317662,
2319666	2321727	+	3	1.149981	I:2320344,	D:
2321890	2323917	+	1	1.204542	I:	D:
2323981	2324592	+	1	1.161281	I:	D:
2324624	2325931	+	2	1.152173	I:	D:
2325933	2332124	+	3	1.147347	I:2327521,2328496,2329956,2330474,2330493,	D:2326582,2331536,
2332127	2333088	+	2	1.136485	I:2332862,2333030,	D:
2333090	2334332	-	2	1.135957	I:2333096,	D:
2334451	2335011	+	1	1.183173	I:	D:
2335042	2336862	-	1	1.185818	I:	D:
2337029	2337442	+	2	1.169047	I:	D:
2337516	2338819	+	3	1.140329	I:	D:2338708,
2338880	2339434	+	2	1.198294	I:	D:
2339493	2340767	-	3	1.191017	I:	D:
2340973	2341467	-	1	1.188338	I:	D:
2341674	2342267	-	3	1.211517	I:	D:
2342379	2343218	+	3	1.212807	I:	D:
2343240	2344145	-	3	1.213371	I:	D:
2344395	2345456	-	3	1.171559	I:	D:
2345540	2347011	+	2	1.181702	I:	D:2346713,
2347266	2348198	+	3	1.169106	I:	D:
2348210	2349184	-	2	1.175403	I:	D:
2349252	2349527	+	3	1.152656	I:	D:
2349604	2350053	+	1	1.203533	I:	D:
2350203	2351710	+	3	1.192334	I:	D:2350727,
2351839	2354394	+	1	1.172938	I:	D:
2354401	2354940	-	1	1.165180	I:	D:
2355017	2357068	-	2	1.170445	I:	D:
2357217	2357690	+	3	1.131886	I:	D:
2357769	2358215	+	3	1.247424	I:	D:
2358237	2358992	+	3	1.180109	I:	D:
2359019	2359543	+	2	1.155381	I:	D:
2359553	2360413	-	2	1.170014	I:	D:
2360581	2361696	+	1	1.172405	I:	D:
2361732	2362559	+	3	1.167023	I:	D:
2362610	2363521	-	2	1.177570	I:	D:
2363629	2364987	+	1	1.199836	I:	D:
2365001	2365387	+	2	1.238830	I:	D:
2365395	2366009	-	3	1.176929	I:	D:
2366125	2367799	+	1	1.191797	I:2367651,	D:
2368335	2369330	+	3	1.213316	I:	D:
2369337	2371313	+	3	1.183911	I:	D:
2371317	2373182	+	3	1.178459	I:2372278,	D:2371944,
2373409	2375619	+	1	1.181356	I:	D:
2375748	2376080	+	3	1.146989	I:	D:
2376140	2376652	+	2	1.195100	I:	D:
2376918	2378869	+	3	1.157558	I:	D:2377321,
2378950	2380884	+	1	1.162303	I:	D:
2380888	2381796	-	1	1.187376	I:	D:
2381896	2383097	+	1	1.168664	I:	D:2382296,
2383153	2384700	-	1	1.149384	I:	D:
2384707	2384898	-	1	1.288269	I:	D:
2385026	2385649	+	2	1.173809	I:	D:
2385670	2385876	-	1	1.176717	I:	D:
2386071	2390742	-	3	1.171158	I:2387258,	D:2387218,2387523,2388869,
2390838	2391890	-	3	1.156695	I:	D:
2392012	2393685	-	1	1.164319	I:	D:
2393763	2395905	-	3	1.194474	I:2395165,2395171,	D:2394510,
2396108	2397016	-	2	1.200173	I:	D:
2397468	2397926	+	3	1.171627	I:	D:
2398022	2398816	+	2	1.171045	I:	D:
2398841	2398919	+	2	1.210597	I:2398866,	D:
2399042	2400589	+	2	1.168575	I:	D:
2400600	2402083	-	3	1.208862	I:	D:2402030,
2402231	2402923	-	2	1.265053	I:	D:
2403358	2404229	+	1	1.220132	I:2403729,	D:2403680,2403806,
2404255	2405153	+	1	1.234540	I:	D:2404370,
2405171	2406394	+	2	1.145181	I:	D:
2406402	2407613	-	3	1.110846	I:	D:
2407784	2408197	-	2	1.194965	I:	D:
2408234	2408900	-	2	1.247219	I:2408652,2408744,2408816,2408879,	D:
2408917	2409186	+	1	1.158242	I:	D:
2409207	2410313	+	3	1.179174	I:	D:
2410382	2410858	+	2	1.154764	I:	D:
2410874	2411272	-	2	1.168591	I:	D:
2411310	2411897	-	3	1.196390	I:	D:
2411959	2412852	+	1	1.127615	I:	D:
2412918	2414268	-	3	1.152327	I:2412926,	D:
2414681	2415004	+	2	1.271624	I:	D:
2415233	2416596	+	2	1.209461	I:	D:2415747,
2416713	2419115	+	3	1.165582	I:	D:
2419275	2420111	-	3	1.254942	I:	D:
2420411	2421055	-	2	1.342388	I:	D:
2421167	2422060	+	2	1.324287	I:	D:
2422076	2422555	+	2	1.261080	I:	D:
2423040	2423846	-	3	1.261367	I:	D:
2423877	2428078	-	3	1.223491	I:	D:2426970,
2428150	2428767	-	1	1.242599	I:	D:
2428870	2429440	+	1	1.230434	I:2429034,	D:
2431122	2431491	-	3	1.397552	I:2431128,	D:
2431811	2433079	-	2	1.167503	I:	D:
2433188	2435051	+	2	1.181462	I:2433763,2433863,	D:2433682,
2435086	2436819	-	1	1.178095	I:	D:
2436955	2437993	+	1	1.230502	I:	D:2437486,2437630,
2438083	2438916	-	1	1.167478	I:	D:
2439062	2439973	+	2	1.195884	I:	D:
2440317	2440571	+	3	1.266502	I:	D:
2440587	2441003	+	3	1.233189	I:	D:
2441030	2442670	-	2	1.170792	I:	D:
2442798	2443430	+	3	1.162040	I:	D:
2443511	2443852	+	2	1.206351	I:	D:
2443868	2444788	-	2	1.177391	I:	D:
2444926	2448279	+	1	1.168482	I:	D:2444955,2444991,2446584,
2448307	2448711	-	1	1.192935	I:	D:
2448789	2449460	-	3	1.161593	I:	D:
2449553	2450185	+	2	1.179641	I:	D:
2450317	2450544	-	1	1.179647	I:	D:
2450715	2452655	+	3	1.181979	I:	D:
2452675	2453433	-	1	1.189581	I:	D:
2453469	2454410	-	3	1.177994	I:	D:
2454477	2456900	-	3	1.142147	I:	D:
2457110	2458150	+	2	1.171289	I:	D:
2458161	2459252	+	3	1.184110	I:	D:
2459296	2459398	-	1	1.259333	I:2459364,	D:
2459400	2460288	+	3	1.206868	I:2460281,	D:
2460334	2461536	-	1	1.142968	I:	D:
2461641	2462513	+	3	1.155240	I:	D:
2462668	2462802	+	1	1.260050	I:	D:
2462862	2463590	-	3	1.207495	I:	D:
2463635	2465017	-	2	1.155477	I:	D:
